metric,target_metric,correlation
%_of_seats_held_by_women_in_national_parliaments_2017,share_of_electricity_from_renewables_generation_2015,0.227867341
%_of_seats_held_by_women_in_national_parliaments_2017,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.319351344
%_of_seats_held_by_women_in_national_parliaments_2017,%_of_seats_held_by_women_in_national_parliaments_2017,1
%_of_seats_held_by_women_in_national_parliaments_2017,%_of_seats_held_by_women_in_national_parliaments_2018,0.959737765
%_of_seats_held_by_women_in_national_parliaments_2017,%_of_seats_held_by_women_in_national_parliaments_2021,0.869804641
%_of_seats_held_by_women_in_national_parliaments_2017,military_spending_as_%_of_gdp_2021,-0.12616791
%_of_seats_held_by_women_in_national_parliaments_2017,military_spending_as_%_of_gdp_2019,-0.174951031
%_of_seats_held_by_women_in_national_parliaments_2018,population_2018,0.104420343
%_of_seats_held_by_women_in_national_parliaments_2018,surface_area_(km2)_2018,0.105429147
%_of_seats_held_by_women_in_national_parliaments_2018,gini_index_varies_by_country,-0.198521052
%_of_seats_held_by_women_in_national_parliaments_2018,happy_planet_index_2016,0.213494535
%_of_seats_held_by_women_in_national_parliaments_2018,happy_planet_index_2019,0.315447411
%_of_seats_held_by_women_in_national_parliaments_2018,human_development_index_2017,0.236546354
%_of_seats_held_by_women_in_national_parliaments_2018,human_development_index_2021,0.262535943
%_of_seats_held_by_women_in_national_parliaments_2018,sustainable_economic_development_assessment_(seda)_2018,0.236987906
%_of_seats_held_by_women_in_national_parliaments_2018,gdp_growth_(annual_%)_2018,0.023079338
%_of_seats_held_by_women_in_national_parliaments_2018,gdp_growth_(annual_%)_2021_or_latest_year,0.195470173
%_of_seats_held_by_women_in_national_parliaments_2018,gdp_($_usd_billions_ppp)_2018,0.152652924
%_of_seats_held_by_women_in_national_parliaments_2018,gdp_($_usd_billions_ppp)_2019,0.152147665
%_of_seats_held_by_women_in_national_parliaments_2018,gdp_($_usd_billions_ppp)_2020,0.156576313
%_of_seats_held_by_women_in_national_parliaments_2018,gdp_($_usd_billions_ppp)_2021,0.185250234
%_of_seats_held_by_women_in_national_parliaments_2018,gdp_per_capita_in_$_(ppp)_2018,0.198650626
%_of_seats_held_by_women_in_national_parliaments_2018,gdp_per_capita_in_$_(ppp)_2019,0.203894279
%_of_seats_held_by_women_in_national_parliaments_2018,gdp_per_capita_in_$_(ppp)_2020,0.213920476
%_of_seats_held_by_women_in_national_parliaments_2018,gdp_per_capita_in_$_(ppp)_2021,0.244214874
%_of_seats_held_by_women_in_national_parliaments_2018,economic_growth_2018,-0.043289708
%_of_seats_held_by_women_in_national_parliaments_2018,economic_growth_2021_or_latest,0.180182571
%_of_seats_held_by_women_in_national_parliaments_2018,health_expenditure_%_of_gdp_2014,0.421732139
%_of_seats_held_by_women_in_national_parliaments_2018,health_expenditure_%_of_gdp_2015,0.380877253
%_of_seats_held_by_women_in_national_parliaments_2018,health_expenditure_%_of_gdp_2016,0.327991212
%_of_seats_held_by_women_in_national_parliaments_2018,health_expenditure_%_of_gdp_2017,0.334253642
%_of_seats_held_by_women_in_national_parliaments_2018,health_expenditure_%_of_gdp_2018,0.310754127
%_of_seats_held_by_women_in_national_parliaments_2018,health_expenditure_%_of_gdp_2019,0.111937723
%_of_seats_held_by_women_in_national_parliaments_2018,health_expenditure_%_of_gdp_2020,0.13396683
%_of_seats_held_by_women_in_national_parliaments_2018,health_expenditure_%_of_gdp_2021,0.125874126
%_of_seats_held_by_women_in_national_parliaments_2018,health_expenditure_%_of_gdp_2021_or_latest,0.332329257
%_of_seats_held_by_women_in_national_parliaments_2018,health_expenditure_per_person_2015,0.235423065
%_of_seats_held_by_women_in_national_parliaments_2018,health_expenditure_per_person_2018,0.249363008
%_of_seats_held_by_women_in_national_parliaments_2018,health_expenditure_per_person_2019,0.252928524
%_of_seats_held_by_women_in_national_parliaments_2018,infant_mortality_2020,-0.107346838
%_of_seats_held_by_women_in_national_parliaments_2018,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",-0.268151203
%_of_seats_held_by_women_in_national_parliaments_2018,education_expenditure_%_of_gdp_2014,0.383780225
%_of_seats_held_by_women_in_national_parliaments_2018,education_expenditure_%_of_gdp_2018,0.329968691
%_of_seats_held_by_women_in_national_parliaments_2018,education_expenditure_%_of_gdp_2021_or_latest_year,0.186564571
%_of_seats_held_by_women_in_national_parliaments_2018,education_as_%_of_gdp_2018,0.322785999
%_of_seats_held_by_women_in_national_parliaments_2018,education_as_%_of_gdp_2021_or_latest,0.194560269
%_of_seats_held_by_women_in_national_parliaments_2018,%_of_primary_school_aged_kids_out_of_school_2018,-0.24914954
%_of_seats_held_by_women_in_national_parliaments_2018,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,-0.126888027
%_of_seats_held_by_women_in_national_parliaments_2018,unemployment_(%)_2018,0.002534268
%_of_seats_held_by_women_in_national_parliaments_2018,unemployment_(%)_2021,-0.014134198
%_of_seats_held_by_women_in_national_parliaments_2018,%_of_population_in_extreme_poverty_latest_year,-0.116207196
%_of_seats_held_by_women_in_national_parliaments_2018,%_of_population_with_access_to_electricity_2020,0.162731474
%_of_seats_held_by_women_in_national_parliaments_2018,political_rights_score__2018,0.259850171
%_of_seats_held_by_women_in_national_parliaments_2018,political_rights_score__2022,0.268398914
%_of_seats_held_by_women_in_national_parliaments_2018,civil_liberties_score__2018,0.260022456
%_of_seats_held_by_women_in_national_parliaments_2018,civil_liberties_score__2022,0.251650353
%_of_seats_held_by_women_in_national_parliaments_2018,political_stability_&_absence_of_violence_2017,0.214632143
%_of_seats_held_by_women_in_national_parliaments_2018,political_stability_&_absence_of_violence_2021,0.178253054
%_of_seats_held_by_women_in_national_parliaments_2018,government_effectiveness_2017,0.275846949
%_of_seats_held_by_women_in_national_parliaments_2018,government_effectiveness_2021,0.254542187
%_of_seats_held_by_women_in_national_parliaments_2018,regulatory_quality_2017,0.231004368
%_of_seats_held_by_women_in_national_parliaments_2018,regulatory_quality_2021,0.204201179
%_of_seats_held_by_women_in_national_parliaments_2018,rule_of_law_2017,0.21061953
%_of_seats_held_by_women_in_national_parliaments_2018,rule_of_law_2021,0.206503039
%_of_seats_held_by_women_in_national_parliaments_2018,control_of_corruption_2017,0.223977105
%_of_seats_held_by_women_in_national_parliaments_2018,control_of_corruption_2021,0.240204751
%_of_seats_held_by_women_in_national_parliaments_2018,judicial_effectiveness_score_2018,0.157103445
%_of_seats_held_by_women_in_national_parliaments_2018,judicial_effectiveness_score_2022,0.199246964
%_of_seats_held_by_women_in_national_parliaments_2018,government_integrity_score_2018,0.23096379
%_of_seats_held_by_women_in_national_parliaments_2018,government_integrity_score_2022,0.243539598
%_of_seats_held_by_women_in_national_parliaments_2018,overall_economic_freedom_score_2017,0.155787528
%_of_seats_held_by_women_in_national_parliaments_2018,overall_economic_freedom_score_2022,0.175491904
%_of_seats_held_by_women_in_national_parliaments_2018,financial_freedom_score_2018,0.158136655
%_of_seats_held_by_women_in_national_parliaments_2018,financial_freedom_score_2022,0.162868616
%_of_seats_held_by_women_in_national_parliaments_2018,government_expenditure_(%_of_gdp)_2018,0.262408449
%_of_seats_held_by_women_in_national_parliaments_2018,co2e_emissions_per_capita_2019,0.137498913
%_of_seats_held_by_women_in_national_parliaments_2018,share_of_electricity_from_renewables_generation_2015,0.25035533
%_of_seats_held_by_women_in_national_parliaments_2018,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.332189528
%_of_seats_held_by_women_in_national_parliaments_2018,%_of_seats_held_by_women_in_national_parliaments_2017,0.959737765
%_of_seats_held_by_women_in_national_parliaments_2018,%_of_seats_held_by_women_in_national_parliaments_2018,1
%_of_seats_held_by_women_in_national_parliaments_2018,%_of_seats_held_by_women_in_national_parliaments_2021,0.895628743
%_of_seats_held_by_women_in_national_parliaments_2018,military_spending_as_%_of_gdp_2021,-0.097012791
%_of_seats_held_by_women_in_national_parliaments_2018,military_spending_as_%_of_gdp_2019,-0.140483682
%_of_seats_held_by_women_in_national_parliaments_2021,population_2018,0.07520925
%_of_seats_held_by_women_in_national_parliaments_2021,surface_area_(km2)_2018,0.053759605
%_of_seats_held_by_women_in_national_parliaments_2021,gini_index_varies_by_country,-0.207223954
%_of_seats_held_by_women_in_national_parliaments_2021,happy_planet_index_2016,0.232160871
%_of_seats_held_by_women_in_national_parliaments_2021,happy_planet_index_2019,0.337966626
%_of_seats_held_by_women_in_national_parliaments_2021,human_development_index_2017,0.236613359
%_of_seats_held_by_women_in_national_parliaments_2021,human_development_index_2021,0.270772869
%_of_seats_held_by_women_in_national_parliaments_2021,sustainable_economic_development_assessment_(seda)_2018,0.262854314
%_of_seats_held_by_women_in_national_parliaments_2021,gdp_growth_(annual_%)_2018,0.011352051
%_of_seats_held_by_women_in_national_parliaments_2021,gdp_growth_(annual_%)_2021_or_latest_year,0.19475425
%_of_seats_held_by_women_in_national_parliaments_2021,gdp_($_usd_billions_ppp)_2018,0.127264734
%_of_seats_held_by_women_in_national_parliaments_2021,gdp_($_usd_billions_ppp)_2019,0.127364938
%_of_seats_held_by_women_in_national_parliaments_2021,gdp_($_usd_billions_ppp)_2020,0.130141162
%_of_seats_held_by_women_in_national_parliaments_2021,gdp_($_usd_billions_ppp)_2021,0.135471847
%_of_seats_held_by_women_in_national_parliaments_2021,gdp_per_capita_in_$_(ppp)_2018,0.191713029
%_of_seats_held_by_women_in_national_parliaments_2021,gdp_per_capita_in_$_(ppp)_2019,0.200893297
%_of_seats_held_by_women_in_national_parliaments_2021,gdp_per_capita_in_$_(ppp)_2020,0.211341656
%_of_seats_held_by_women_in_national_parliaments_2021,gdp_per_capita_in_$_(ppp)_2021,0.233738232
%_of_seats_held_by_women_in_national_parliaments_2021,economic_growth_2018,-0.031341694
%_of_seats_held_by_women_in_national_parliaments_2021,economic_growth_2021_or_latest,0.179274974
%_of_seats_held_by_women_in_national_parliaments_2021,health_expenditure_%_of_gdp_2014,0.409218331
%_of_seats_held_by_women_in_national_parliaments_2021,health_expenditure_%_of_gdp_2015,0.382253254
%_of_seats_held_by_women_in_national_parliaments_2021,health_expenditure_%_of_gdp_2016,0.302245454
%_of_seats_held_by_women_in_national_parliaments_2021,health_expenditure_%_of_gdp_2017,0.31430868
%_of_seats_held_by_women_in_national_parliaments_2021,health_expenditure_%_of_gdp_2018,0.29714454
%_of_seats_held_by_women_in_national_parliaments_2021,health_expenditure_%_of_gdp_2019,0.126716925
%_of_seats_held_by_women_in_national_parliaments_2021,health_expenditure_%_of_gdp_2020,0.153186369
%_of_seats_held_by_women_in_national_parliaments_2021,health_expenditure_%_of_gdp_2021,0.132867133
%_of_seats_held_by_women_in_national_parliaments_2021,health_expenditure_%_of_gdp_2021_or_latest,0.315605839
%_of_seats_held_by_women_in_national_parliaments_2021,health_expenditure_per_person_2015,0.223152117
%_of_seats_held_by_women_in_national_parliaments_2021,health_expenditure_per_person_2018,0.255153566
%_of_seats_held_by_women_in_national_parliaments_2021,health_expenditure_per_person_2019,0.260965965
%_of_seats_held_by_women_in_national_parliaments_2021,infant_mortality_2020,-0.124917697
%_of_seats_held_by_women_in_national_parliaments_2021,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",-0.296302733
%_of_seats_held_by_women_in_national_parliaments_2021,education_expenditure_%_of_gdp_2014,0.422810304
%_of_seats_held_by_women_in_national_parliaments_2021,education_expenditure_%_of_gdp_2018,0.308590004
%_of_seats_held_by_women_in_national_parliaments_2021,education_expenditure_%_of_gdp_2021_or_latest_year,0.158003939
%_of_seats_held_by_women_in_national_parliaments_2021,education_as_%_of_gdp_2018,0.302199157
%_of_seats_held_by_women_in_national_parliaments_2021,education_as_%_of_gdp_2021_or_latest,0.160697998
%_of_seats_held_by_women_in_national_parliaments_2021,%_of_primary_school_aged_kids_out_of_school_2018,-0.221105571
%_of_seats_held_by_women_in_national_parliaments_2021,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,-0.171327986
%_of_seats_held_by_women_in_national_parliaments_2021,unemployment_(%)_2018,0.006793419
%_of_seats_held_by_women_in_national_parliaments_2021,unemployment_(%)_2021,-0.0367517
%_of_seats_held_by_women_in_national_parliaments_2021,%_of_population_in_extreme_poverty_latest_year,-0.132962309
%_of_seats_held_by_women_in_national_parliaments_2021,%_of_population_with_access_to_electricity_2020,0.186920559
%_of_seats_held_by_women_in_national_parliaments_2021,political_rights_score__2018,0.28732864
%_of_seats_held_by_women_in_national_parliaments_2021,political_rights_score__2022,0.297226173
%_of_seats_held_by_women_in_national_parliaments_2021,civil_liberties_score__2018,0.285149309
%_of_seats_held_by_women_in_national_parliaments_2021,civil_liberties_score__2022,0.278736986
%_of_seats_held_by_women_in_national_parliaments_2021,political_stability_&_absence_of_violence_2017,0.241697798
%_of_seats_held_by_women_in_national_parliaments_2021,political_stability_&_absence_of_violence_2021,0.189677274
%_of_seats_held_by_women_in_national_parliaments_2021,government_effectiveness_2017,0.30739341
%_of_seats_held_by_women_in_national_parliaments_2021,government_effectiveness_2021,0.280382974
%_of_seats_held_by_women_in_national_parliaments_2021,regulatory_quality_2017,0.263969467
%_of_seats_held_by_women_in_national_parliaments_2021,regulatory_quality_2021,0.25981193
%_of_seats_held_by_women_in_national_parliaments_2021,rule_of_law_2017,0.242687848
%_of_seats_held_by_women_in_national_parliaments_2021,rule_of_law_2021,0.233734943
%_of_seats_held_by_women_in_national_parliaments_2021,control_of_corruption_2017,0.256497607
%_of_seats_held_by_women_in_national_parliaments_2021,control_of_corruption_2021,0.264719486
%_of_seats_held_by_women_in_national_parliaments_2021,judicial_effectiveness_score_2018,0.194685635
%_of_seats_held_by_women_in_national_parliaments_2021,judicial_effectiveness_score_2022,0.219200084
